------------------------------+-------------+-------------------------------------+------------------------------------------------------+-----
 A  2  3  4  5  6  7  8  9  T |    PLAY     |        E[X_CDP]          E[X_MAX]   |        SPL1              SPL2              SPL3      | BEST
 0  0  0  0  0  0  0  9  6  0 |  9, 9 vs  8 |   2.0444444444444   2.0444444444444 |   1.5151515151515   1.8323232323232   2.0444444444444| SPL3
 0  0  0  0  0  0  0  9  6  0 |  8, 8 vs  8 |   1.0952380952381   1.0952380952381 |   0.4545454545455   0.8030303030303   1.0952380952381| SPL3
 0  0  0  0  0  0  0  9  5  0 |  9, 9 vs  9 |  -0.4000000000000   0.0000000000000 |  -0.0000000000000  -0.3090909090909  -0.4000000000000| SPL1
 0  0  0  0  0  0  0  9  5  0 |  8, 8 vs  9 |  -2.3090909090909  -1.4909090909091 |  -1.4909090909091  -1.9151515151515  -2.3090909090909| SPL1
 0  0  0  0  0  0  0  9  5  0 |  9, 9 vs  8 |   2.0484848484848   2.0484848484848 |   1.5636363636364   1.8727272727273   2.0484848484848| SPL3
 0  0  0  0  0  0  0  9  5  0 |  8, 8 vs  8 |   1.2251082251082   1.2251082251082 |   0.5454545454545   0.9090909090909   1.2251082251082| SPL3
 0  0  0  0  0  0  0  9  4  0 |  9, 9 vs  9 |  -0.2000000000000   0.0000000000000 |   0.0000000000000  -0.2000000000000  -0.2000000000000| SPL1
 0  0  0  0  0  0  0  9  4  0 |  8, 8 vs  9 |  -2.4833333333333  -1.5333333333333 |  -1.5333333333333  -2.0166666666667  -2.4833333333333| SPL1
 0  0  0  0  0  0  0  9  4  0 |  9, 9 vs  8 |   2.0444444444444   2.0444444444444 |   1.6444444444444   1.9333333333333   2.0444444444444| SPL3
 0  0  0  0  0  0  0  9  4  0 |  8, 8 vs  8 |   1.4095238095238   1.4095238095238 |   0.6666666666667   1.0571428571429   1.4095238095238| SPL3
 0  0  0  0  0  0  0  8 14  0 |  9, 9 vs  9 |  -0.7000343997248   0.0000000000000 |   0.0000000000000  -0.3632610939112  -0.7000343997248| SPL1
 0  0  0  0  0  0  0  8 14  0 |  8, 8 vs  9 |  -2.0460710600029  -1.5438596491228 |  -1.5438596491228  -1.8529411764706  -2.0460710600029| SPL1
 0  0  0  0  0  0  0  8 14  0 |  9, 9 vs  8 |   2.3575851393189   2.3575851393189 |   1.5087719298246   1.9489164086687   2.3575851393189| SPL3
 0  0  0  0  0  0  0  8 14  0 |  8, 8 vs  8 |   0.5670794633643   0.5670794633643 |   0.1169590643275   0.4102167182663   0.5670794633643| SPL3
 0  0  0  0  0  0  0  8 13  0 |  9, 9 vs  9 |  -0.7189542483660   0.0000000000000 |   0.0000000000000  -0.3758169934641  -0.7189542483660| SPL1
 0  0  0  0  0  0  0  8 13  0 |  8, 8 vs  9 |  -2.0478345184228  -1.5294117647059 |  -1.5294117647059  -1.8431372549020  -2.0478345184228| SPL1
 0  0  0  0  0  0  0  8 13  0 |  9, 9 vs  8 |   2.3062468577174   2.3062468577174 |   1.4967320261438   1.9191176470588   2.3062468577174| SPL3
 0  0  0  0  0  0  0  8 13  0 |  8, 8 vs  8 |   0.5978057889823   0.5978057889823 |   0.1307189542484   0.4297385620915   0.5978057889823| SPL3
 0  0  0  0  0  0  0  8 12  0 |  9, 9 vs  9 |  -0.7357466063348   0.0000000000000 |   0.0000000000000  -0.3882352941176  -0.7357466063348| SPL1
 0  0  0  0  0  0  0  8 12  0 |  8, 8 vs  9 |  -2.0499353587589  -1.5147058823529 |  -1.5147058823529  -1.8329831932773  -2.0499353587589| SPL1
 0  0  0  0  0  0  0  8 12  0 |  9, 9 vs  8 |   2.2545248868778   2.2545248868778 |   1.4852941176471   1.8897058823529   2.2545248868778| SPL3
 0  0  0  0  0  0  0  8 12  0 |  8, 8 vs  8 |   0.6318681318681   0.6318681318681 |   0.1470588235294   0.4516806722689   0.6318681318681| SPL3
 0  0  0  0  0  0  0  8 11  0 |  9, 9 vs  9 |  -0.7487179487179   0.0000000000000 |   0.0000000000000  -0.4000000000000  -0.7487179487179| SPL1
 0  0  0  0  0  0  0  8 11  0 |  8, 8 vs  9 |  -2.0526973026973  -1.5000000000000 |  -1.5000000000000  -1.8228021978022  -2.0526973026973| SPL1
 0  0  0  0  0  0  0  8 11  0 |  9, 9 vs  8 |   2.2034965034965   2.2034965034965 |   1.4750000000000   1.8615384615385   2.2034965034965| SPL3
 0  0  0  0  0  0  0  8 11  0 |  8, 8 vs  8 |   0.6698717948718   0.6698717948718 |   0.1666666666667   0.4766483516484   0.6698717948718| SPL3
 0  0  0  0  0  0  0  8 10  0 |  9, 9 vs  9 |  -0.7552447552448   0.0000000000000 |   0.0000000000000  -0.4102564102564  -0.7552447552448| SPL1
 0  0  0  0  0  0  0  8 10  0 |  8, 8 vs  9 |  -2.0567432567433  -1.4857142857143 |  -1.4857142857143  -1.8131868131868  -2.0567432567433| SPL1
 0  0  0  0  0  0  0  8 10  0 |  9, 9 vs  8 |   2.1547785547786   2.1547785547786 |   1.4666666666667   1.8358974358974   2.1547785547786| SPL3
 0  0  0  0  0  0  0  8 10  0 |  8, 8 vs  8 |   0.7126207126207   0.7126207126207 |   0.1904761904762   0.5054945054945   0.7126207126207| SPL3
 0  0  0  0  0  0  0  8  9  0 |  9, 9 vs  9 |  -0.7512487512488   0.0000000000000 |   0.0000000000000  -0.4175824175824  -0.7512487512488| SPL1
 0  0  0  0  0  0  0  8  9  0 |  8, 8 vs  9 |  -2.0632700632701  -1.4725274725275 |  -1.4725274725275  -1.8051948051948  -2.0632700632701| SPL1
 0  0  0  0  0  0  0  8  9  0 |  9, 9 vs  8 |   2.1107226107226   2.1107226107226 |   1.4615384615385   1.8146853146853   2.1107226107226| SPL3
 0  0  0  0  0  0  0  8  9  0 |  8, 8 vs  8 |   0.7612387612388   0.7612387612388 |   0.2197802197802   0.5394605394605   0.7612387612388| SPL3
 0  0  0  0  0  0  0  8  8  0 |  9, 9 vs  9 |  -0.7303807303807   0.0000000000000 |  -0.0000000000000  -0.4195804195804  -0.7303807303807| SPL1
 0  0  0  0  0  0  0  8  8  0 |  8, 8 vs  9 |  -2.0745920745921  -1.4615384615385 |  -1.4615384615385  -1.8006993006993  -2.0745920745921| SPL1
 0  0  0  0  0  0  0  8  8  0 |  9, 9 vs  8 |   2.0745920745921   2.0745920745921 |   1.4615384615385   1.8006993006993   2.0745920745921| SPL3
 0  0  0  0  0  0  0  8  8  0 |  8, 8 vs  8 |   0.8174048174048   0.8174048174048 |   0.2564102564103   0.5804195804196   0.8174048174048| SPL3
 0  0  0  0  0  0  0  8  7  0 |  9, 9 vs  9 |  -0.6828282828283   0.0000000000000 |  -0.0000000000000  -0.4121212121212  -0.6828282828283| SPL1
 0  0  0  0  0  0  0  8  7  0 |  8, 8 vs  9 |  -2.0952380952381  -1.4545454545455 |  -1.4545454545455  -1.8030303030303  -2.0952380952381| SPL1
 0  0  0  0  0  0  0  8  7  0 |  9, 9 vs  8 |   2.0505050505051   2.0505050505051 |   1.4696969696970   1.7979797979798   2.0505050505051| SPL3
 0  0  0  0  0  0  0  8  7  0 |  8, 8 vs  8 |   0.8838383838384   0.8838383838384 |   0.3030303030303   0.6313131313131   0.8838383838384| SPL3
 0  0  0  0  0  0  0  8  6  0 |  9, 9 vs  9 |  -0.5939393939394   0.0000000000000 |   0.0000000000000  -0.3878787878788  -0.5939393939394| SPL1
 0  0  0  0  0  0  0  8  6  0 |  8, 8 vs  9 |  -2.1341991341991  -1.4545454545455 |  -1.4545454545455  -1.8181818181818  -2.1341991341991| SPL1
 0  0  0  0  0  0  0  8  6  0 |  9, 9 vs  8 |   2.0424242424242   2.0424242424242 |   1.4909090909091   1.8121212121212   2.0424242424242| SPL3
 0  0  0  0  0  0  0  8  6  0 |  8, 8 vs  8 |   0.9653679653680   0.9653679653680 |   0.3636363636364   0.6969696969697   0.9653679653680| SPL3
 0  0  0  0  0  0  0  8  5  0 |  9, 9 vs  9 |  -0.4444444444444   0.0000000000000 |  -0.0000000000000  -0.3333333333333  -0.4444444444444| SPL1
 0  0  0  0  0  0  0  8  5  0 |  8, 8 vs  9 |  -2.2095238095238  -1.4666666666667 |  -1.4666666666667  -1.8571428571429  -2.2095238095238| SPL1
 0  0  0  0  0  0  0  8  5  0 |  9, 9 vs  8 |   2.0500000000000   2.0500000000000 |   1.5333333333333   1.8500000000000   2.0500000000000| SPL3
 0  0  0  0  0  0  0  8  5  0 |  8, 8 vs  8 |   1.0714285714286   1.0714285714286 |   0.4444444444444   0.7857142857143   1.0714285714286| SPL3
 0  0  0  0  0  0  0  8  4  0 |  9, 9 vs  9 |  -0.2222222222222   0.0000000000000 |   0.0000000000000  -0.2222222222222  -0.2222222222222| SPL1
 0  0  0  0  0  0  0  8  4  0 |  8, 8 vs  9 |  -2.3571428571429  -1.5000000000000 |  -1.5000000000000  -1.9404761904762  -2.3571428571429| SPL1
 0  0  0  0  0  0  0  8  4  0 |  9, 9 vs  8 |   2.0555555555556   2.0555555555556 |   1.6111111111111   1.9166666666667   2.0555555555556| SPL3
 0  0  0  0  0  0  0  8  4  0 |  8, 8 vs  8 |   1.2222222222222   1.2222222222222 |   0.5555555555556   0.9126984126984   1.2222222222222| SPL3
 0  0  0  0  0  0  0  7 14  0 |  9, 9 vs  9 |  -0.6740196078431   0.0000000000000 |   0.0000000000000  -0.3459967320261  -0.6740196078431| SPL1
 0  0  0  0  0  0  0  7 14  0 |  8, 8 vs  9 |  -2.0422502334267  -1.5751633986928 |  -1.5751633986928  -1.8741830065359  -2.0422502334267| SPL1
 0  0  0  0  0  0  0  7 14  0 |  9, 9 vs  8 |   2.4455936220642   2.4455936220642 |   1.5294117647059   2.0000000000000   2.4455936220642| SPL3
 0  0  0  0  0  0  0  7 14  0 |  8, 8 vs  8 |   0.4810457516340   0.4810457516340 |   0.0784313725490   0.3555555555556   0.4810457516340| SPL3
 0  0  0  0  0  0  0  7 13  0 |  9, 9 vs  9 |  -0.6979638009050   0.0000000000000 |   0.0000000000000  -0.3602941176471  -0.6979638009050| SPL1
 0  0  0  0  0  0  0  7 13  0 |  8, 8 vs  9 |  -2.0436328377505  -1.5588235294118 |  -1.5588235294118  -1.8634453781513  -2.0436328377505| SPL1
 0  0  0  0  0  0  0  7 13  0 |  9, 9 vs  8 |   2.3875242404654   2.3875242404654 |   1.5147058823529   1.9653361344538   2.3875242404654| SPL3
 0  0  0  0  0  0  0  7 13  0 |  8, 8 vs  8 |   0.5092436974790   0.5092436974790 |   0.0882352941176   0.3726890756303   0.5092436974790| SPL3
 0  0  0  0  0  0  0  7 12  0 |  9, 9 vs  9 |  -0.7211538461538   0.0000000000000 |  -0.0000000000000  -0.3750000000000  -0.7211538461538| SPL1
 0  0  0  0  0  0  0  7 12  0 |  8, 8 vs  9 |  -2.0448717948718  -1.5416666666667 |  -1.5416666666667  -1.8516483516484  -2.0448717948718| SPL1
 0  0  0  0  0  0  0  7 12  0 |  9, 9 vs  8 |   2.3274225774226   2.3274225774226 |   1.5000000000000   1.9299450549451   2.3274225774226| SPL3
 0  0  0  0  0  0  0  7 12  0 |  8, 8 vs  8 |   0.5406593406593   0.5406593406593 |   0.1000000000000   0.3917582417582   0.5406593406593| SPL3
 0  0  0  0  0  0  0  7 11  0 |  9, 9 vs  9 |  -0.7421911421911   0.0000000000000 |   0.0000000000000  -0.3897435897436  -0.7421911421911| SPL1
 0  0  0  0  0  0  0  7 11  0 |  8, 8 vs  9 |  -2.0459540459540  -1.5238095238095 |  -1.5238095238095  -1.8388278388278  -2.0459540459540| SPL1
 0  0  0  0  0  0  0  7 11  0 |  9, 9 vs  8 |   2.2661338661339   2.2661338661339 |   1.4857142857143   1.8945054945055   2.2661338661339| SPL3
 0  0  0  0  0  0  0  7 11  0 |  8, 8 vs  8 |   0.5758241758242   0.5758241758242 |   0.1142857142857   0.4131868131868   0.5758241758242| SPL3
 0  0  0  0  0  0  0  7 10  0 |  9, 9 vs  9 |  -0.7587412587413   0.0000000000000 |   0.0000000000000  -0.4038461538462  -0.7587412587413| SPL1
 0  0  0  0  0  0  0  7 10  0 |  8, 8 vs  9 |  -2.0469530469530  -1.5054945054945 |  -1.5054945054945  -1.8251748251748  -2.0469530469530| SPL1
 0  0  0  0  0  0  0  7 10  0 |  9, 9 vs  8 |   2.2051282051282   2.2051282051282 |   1.4725274725275   1.8601398601399   2.2051282051282| SPL3
 0  0  0  0  0  0  0  7 10  0 |  8, 8 vs  8 |   0.6153846153846   0.6153846153846 |   0.1318681318681   0.4375624375624   0.6153846153846| SPL3
 0  0  0  0  0  0  0  7  9  0 |  9, 9 vs  9 |  -0.7668997668998   0.0000000000000 |   0.0000000000000  -0.4160839160839  -0.7668997668998| SPL1
 0  0  0  0  0  0  0  7  9  0 |  8, 8 vs  9 |  -2.0481740481740  -1.4871794871795 |  -1.4871794871795  -1.8111888111888  -2.0481740481740| SPL1
 0  0  0  0  0  0  0  7  9  0 |  9, 9 vs  8 |   2.1468531468531   2.1468531468531 |   1.4615384615385   1.8286713286713   2.1468531468531| SPL3
 0  0  0  0  0  0  0  7  9  0 |  8, 8 vs  8 |   0.6601398601399   0.6601398601399 |   0.1538461538462   0.4657342657343   0.6601398601399| SPL3
 0  0  0  0  0  0  0  7  8  0 |  9, 9 vs  9 |  -0.7601010101010   0.0000000000000 |   0.0000000000000  -0.4242424242424  -0.7601010101010| SPL1
 0  0  0  0  0  0  0  7  8  0 |  8, 8 vs  9 |  -2.0505050505051  -1.4696969696970 |  -1.4696969696970  -1.7979797979798  -2.0505050505051| SPL1
 0  0  0  0  0  0  0  7  8  0 |  9, 9 vs  8 |   2.0952380952381   2.0952380952381 |   1.4545454545455   1.8030303030303   2.0952380952381| SPL3
 0  0  0  0  0  0  0  7  8  0 |  8, 8 vs  8 |   0.7111111111111   0.7111111111111 |   0.1818181818182   0.4989898989899   0.7111111111111| SPL3
 0  0  0  0  0  0  0  7  7  0 |  9, 9 vs  9 |  -0.7272727272727   0.0000000000000 |  -0.0000000000000  -0.4242424242424  -0.7272727272727| SPL1
 0  0  0  0  0  0  0  7  7  0 |  8, 8 vs  9 |  -2.0562770562771  -1.4545454545455 |  -1.4545454545455  -1.7878787878788  -2.0562770562771| SPL1
 0  0  0  0  0  0  0  7  7  0 |  9, 9 vs  8 |   2.0562770562771   2.0562770562771 |   1.4545454545455   1.7878787878788   2.0562770562771| SPL3
 0  0  0  0  0  0  0  7  7  0 |  8, 8 vs  8 |   0.7696969696970   0.7696969696970 |   0.2181818181818   0.5393939393939   0.7696969696970| SPL3
 0  0  0  0  0  0  0  7  6  0 |  9, 9 vs  9 |  -0.6500000000000   0.0000000000000 |   0.0000000000000  -0.4083333333333  -0.6500000000000| SPL1
 0  0  0  0  0  0  0  7  6  0 |  8, 8 vs  9 |  -2.0714285714286  -1.4444444444444 |  -1.4444444444444  -1.7857142857143  -2.0714285714286| SPL1
 0  0  0  0  0  0  0  7  6  0 |  9, 9 vs  8 |   2.0380952380952   2.0380952380952 |   1.4666666666667   1.7904761904762   2.0380952380952| SPL3
 0  0  0  0  0  0  0  7  6  0 |  8, 8 vs  8 |   0.8380952380952   0.8380952380952 |   0.2666666666667   0.5904761904762   0.8380952380952| SPL3
 0  0  0  0  0  0  0  7  5  0 |  9, 9 vs  9 |  -0.5000000000000   0.0000000000000 |  -0.0000000000000  -0.3611111111111  -0.5000000000000| SPL1
 0  0  0  0  0  0  0  7  5  0 |  8, 8 vs  9 |  -2.1111111111111  -1.4444444444444 |  -1.4444444444444  -1.8015873015873  -2.1111111111111| SPL1
 0  0  0  0  0  0  0  7  5  0 |  9, 9 vs  8 |   2.0476190476190   2.0476190476190 |   1.5000000000000   1.8214285714286   2.0476190476190| SPL3
 0  0  0  0  0  0  0  7  5  0 |  8, 8 vs  8 |   0.9206349206349   0.9206349206349 |   0.3333333333333   0.6587301587302   0.9206349206349| SPL3
 0  0  0  0  0  0  0  7  4  0 |  9, 9 vs  9 |  -0.2500000000000   0.0000000000000 |   0.0000000000000  -0.2500000000000  -0.2500000000000| SPL1
 0  0  0  0  0  0  0  7  4  0 |  8, 8 vs  9 |  -2.2142857142857  -1.4642857142857 |  -1.4642857142857  -1.8571428571429  -2.2142857142857| SPL1
 0  0  0  0  0  0  0  7  4  0 |  9, 9 vs  8 |   2.0714285714286   2.0714285714286 |   1.5714285714286   1.8928571428571   2.0714285714286| SPL3
 0  0  0  0  0  0  0  7  4  0 |  8, 8 vs  8 |   1.0285714285714   1.0285714285714 |   0.4285714285714   0.7571428571429   1.0285714285714| SPL3
 0  0  0  0  0  0  0  6 14  0 |  9, 9 vs  9 |  -0.6363930187460   0.0000000000000 |   0.0000000000000  -0.3235294117647  -0.6363930187460| SPL1
 0  0  0  0  0  0  0  6 14  0 |  8, 8 vs  9 |  -2.0386554621849  -1.6176470588235 |  -1.6176470588235  -1.9021008403361  -2.0386554621849| SPL1
 0  0  0  0  0  0  0  6 14  0 |  9, 9 vs  8 |   2.5617323852618   2.5617323852618 |   1.5588235294118   2.0693277310924   2.5617323852618| SPL3
 0  0  0  0  0  0  0  6 14  0 |  8, 8 vs  8 |   0.3823529411765   0.3823529411765 |   0.0441176470588   0.2955882352941   0.3823529411765| SPL3
 0  0  0  0  0  0  0  6 13  0 |  9, 9 vs  9 |  -0.6648351648352   0.0000000000000 |  -0.0000000000000  -0.3392857142857  -0.6648351648352| SPL1
 0  0  0  0  0  0  0  6 13  0 |  8, 8 vs  9 |  -2.0406593406593  -1.6000000000000 |  -1.6000000000000  -1.8917582417582  -2.0406593406593| SPL1
 0  0  0  0  0  0  0  6 13  0 |  9, 9 vs  8 |   2.4977106227106   2.4977106227106 |   1.5416666666667   2.0302197802198   2.4977106227106| SPL3
 0  0  0  0  0  0  0  6 13  0 |  8, 8 vs  8 |   0.4071428571429   0.4071428571429 |   0.0500000000000   0.3107142857143   0.4071428571429| SPL3
 0  0  0  0  0  0  0  6 12  0 |  9, 9 vs  9 |  -0.6941058941059   0.0000000000000 |  -0.0000000000000  -0.3560439560440  -0.6941058941059| SPL1
 0  0  0  0  0  0  0  6 12  0 |  8, 8 vs  9 |  -2.0424908424908  -1.5809523809524 |  -1.5809523809524  -1.8798534798535  -2.0424908424908| SPL1
 0  0  0  0  0  0  0  6 12  0 |  9, 9 vs  8 |   2.4295704295704   2.4295704295704 |   1.5238095238095   1.9890109890110   2.4295704295704| SPL3
 0  0  0  0  0  0  0  6 12  0 |  8, 8 vs  8 |   0.4351648351648   0.4351648351648 |   0.0571428571429   0.3274725274725   0.4351648351648| SPL3
 0  0  0  0  0  0  0  6 11  0 |  9, 9 vs  9 |  -0.7232767232767   0.0000000000000 |  -0.0000000000000  -0.3736263736264  -0.7232767232767| SPL1
 0  0  0  0  0  0  0  6 11  0 |  8, 8 vs  9 |  -2.0439560439560  -1.5604395604396 |  -1.5604395604396  -1.8661338661339  -2.0439560439560| SPL1
 0  0  0  0  0  0  0  6 11  0 |  9, 9 vs  8 |   2.3576423576424   2.3576423576424 |   1.5054945054945   1.9460539460539   2.3576423576424| SPL3
 0  0  0  0  0  0  0  6 11  0 |  8, 8 vs  8 |   0.4670329670330   0.4670329670330 |   0.0659340659341   0.3461538461538   0.4670329670330| SPL3
 0  0  0  0  0  0  0  6 10  0 |  9, 9 vs  9 |  -0.7505827505828   0.0000000000000 |  -0.0000000000000  -0.3916083916084  -0.7505827505828| SPL1
 0  0  0  0  0  0  0  6 10  0 |  8, 8 vs  9 |  -2.0447552447552  -1.5384615384615 |  -1.5384615384615  -1.8503496503497  -2.0447552447552| SPL1
 0  0  0  0  0  0  0  6 10  0 |  9, 9 vs  8 |   2.2828282828283   2.2828282828283 |   1.4871794871795   1.9020979020979   2.2828282828283| SPL3
 0  0  0  0  0  0  0  6 10  0 |  8, 8 vs  8 |   0.5034965034965   0.5034965034965 |   0.0769230769231   0.3671328671329   0.5034965034965| SPL3
 0  0  0  0  0  0  0  6  9  0 |  9, 9 vs  9 |  -0.7727272727273   0.0000000000000 |   0.0000000000000  -0.4090909090909  -0.7727272727273| SPL1
 0  0  0  0  0  0  0  6  9  0 |  8, 8 vs  9 |  -2.0444444444444  -1.5151515151515 |  -1.5151515151515  -1.8323232323232  -2.0444444444444| SPL1
 0  0  0  0  0  0  0  6  9  0 |  9, 9 vs  8 |   2.2070707070707   2.2070707070707 |   1.4696969696970   1.8585858585859   2.2070707070707| SPL3
 0  0  0  0  0  0  0  6  9  0 |  8, 8 vs  8 |   0.5454545454545   0.5454545454545 |   0.0909090909091   0.3909090909091   0.5454545454545| SPL3
 0  0  0  0  0  0  0  6  8  0 |  9, 9 vs  9 |  -0.7835497835498   0.0000000000000 |   0.0000000000000  -0.4242424242424  -0.7835497835498| SPL1
 0  0  0  0  0  0  0  6  8  0 |  8, 8 vs  9 |  -2.0424242424242  -1.4909090909091 |  -1.4909090909091  -1.8121212121212  -2.0424242424242| SPL1
 0  0  0  0  0  0  0  6  8  0 |  9, 9 vs  8 |   2.1341991341991   2.1341991341991 |   1.4545454545455   1.8181818181818   2.1341991341991| SPL3
 0  0  0  0  0  0  0  6  8  0 |  8, 8 vs  8 |   0.5939393939394   0.5939393939394 |   0.1090909090909   0.4181818181818   0.5939393939394| SPL3
 0  0  0  0  0  0  0  6  7  0 |  9, 9 vs  9 |  -0.7714285714286   0.0000000000000 |   0.0000000000000  -0.4333333333333  -0.7714285714286| SPL1
 0  0  0  0  0  0  0  6  7  0 |  8, 8 vs  9 |  -2.0380952380952  -1.4666666666667 |  -1.4666666666667  -1.7904761904762  -2.0380952380952| SPL1
 0  0  0  0  0  0  0  6  7  0 |  9, 9 vs  8 |   2.0714285714286   2.0714285714286 |   1.4444444444444   1.7857142857143   2.0714285714286| SPL3
 0  0  0  0  0  0  0  6  7  0 |  8, 8 vs  8 |   0.6500000000000   0.6500000000000 |   0.1333333333333   0.4500000000000   0.6500000000000| SPL3
 0  0  0  0  0  0  0  6  6  0 |  9, 9 vs  9 |  -0.7142857142857   0.0000000000000 |   0.0000000000000  -0.4285714285714  -0.7142857142857| SPL1
 0  0  0  0  0  0  0  6  6  0 |  8, 8 vs  9 |  -2.0317460317460  -1.4444444444444 |  -1.4444444444444  -1.7698412698413  -2.0317460317460| SPL1
 0  0  0  0  0  0  0  6  6  0 |  9, 9 vs  8 |   2.0317460317460   2.0317460317460 |   1.4444444444444   1.7698412698413   2.0317460317460| SPL3
 0  0  0  0  0  0  0  6  6  0 |  8, 8 vs  8 |   0.7142857142857   0.7142857142857 |   0.1666666666667   0.4880952380952   0.7142857142857| SPL3
 0  0  0  0  0  0  0  6  5  0 |  9, 9 vs  9 |  -0.5714285714286   0.0000000000000 |   0.0000000000000  -0.3928571428571  -0.5714285714286| SPL1
 0  0  0  0  0  0  0  6  5  0 |  8, 8 vs  9 |  -2.0285714285714  -1.4285714285714 |  -1.4285714285714  -1.7571428571429  -2.0285714285714| SPL1
 0  0  0  0  0  0  0  6  5  0 |  9, 9 vs  8 |   2.0357142857143   2.0357142857143 |   1.4642857142857   1.7857142857143   2.0357142857143| SPL3
 0  0  0  0  0  0  0  6  5  0 |  8, 8 vs  8 |   0.7857142857143   0.7857142857143 |   0.2142857142857   0.5357142857143   0.7857142857143| SPL3
 0  0  0  0  0  0  0  6  4  0 |  9, 9 vs  9 |  -0.2857142857143   0.0000000000000 |  -0.0000000000000  -0.2857142857143  -0.2857142857143| SPL1
 0  0  0  0  0  0  0  6  4  0 |  8, 8 vs  9 |  -2.0571428571429  -1.4285714285714 |  -1.4285714285714  -1.7714285714286  -2.0571428571429| SPL1
 0  0  0  0  0  0  0  6  4  0 |  9, 9 vs  8 |   2.0952380952381   1.8571428571429 |   1.5238095238095   1.8571428571429   1.8571428571429| SPL2
 0  0  0  0  0  0  0  6  4  0 |  8, 8 vs  8 |   0.8571428571429   0.7142857142857 |   0.2857142857143   0.6000000000000   0.7142857142857| SPL3
 0  0  0  0  0  0  0  5 14  0 |  9, 9 vs  9 |  -0.5842490842491   0.0000000000000 |   0.0000000000000  -0.2946428571429  -0.5842490842491| SPL1
 0  0  0  0  0  0  0  5 14  0 |  8, 8 vs  9 |  -2.0321428571429  -1.6750000000000 |  -1.6750000000000  -1.9357142857143  -2.0321428571429| SPL1
 0  0  0  0  0  0  0  5 14  0 |  9, 9 vs  8 |   2.7153846153846   2.7153846153846 |   1.6000000000000   2.1631868131868   2.7153846153846| SPL3
 0  0  0  0  0  0  0  5 14  0 |  8, 8 vs  8 |   0.2666666666667   0.2666666666667 |   0.0166666666667   0.2250000000000   0.2666666666667| SPL3
 0  0  0  0  0  0  0  5 13  0 |  9, 9 vs  9 |  -0.6160506160506   0.0000000000000 |   0.0000000000000  -0.3113553113553  -0.6160506160506| SPL1
 0  0  0  0  0  0  0  5 13  0 |  8, 8 vs  9 |  -2.0351648351648  -1.6571428571429 |  -1.6571428571429  -1.9274725274725  -2.0351648351648| SPL1
 0  0  0  0  0  0  0  5 13  0 |  9, 9 vs  8 |   2.6476190476190   2.6476190476190 |   1.5809523809524   2.1208791208791   2.6476190476190| SPL3
 0  0  0  0  0  0  0  5 13  0 |  8, 8 vs  8 |   0.2857142857143   0.2857142857143 |   0.0190476190476   0.2380952380952   0.2857142857143| SPL3
 0  0  0  0  0  0  0  5 12  0 |  9, 9 vs  9 |  -0.6503496503497   0.0000000000000 |   0.0000000000000  -0.3296703296703  -0.6503496503497| SPL1
 0  0  0  0  0  0  0  5 12  0 |  8, 8 vs  9 |  -2.0384615384615  -1.6373626373626 |  -1.6373626373626  -1.9175824175824  -2.0384615384615| SPL1
 0  0  0  0  0  0  0  5 12  0 |  9, 9 vs  8 |   2.5734265734266   2.5734265734266 |   1.5604395604396   2.0749250749251   2.5734265734266| SPL3
 0  0  0  0  0  0  0  5 12  0 |  8, 8 vs  8 |   0.3076923076923   0.3076923076923 |   0.0219780219780   0.2527472527473   0.3076923076923| SPL3
 0  0  0  0  0  0  0  5 11  0 |  9, 9 vs  9 |  -0.6868686868687   0.0000000000000 |   0.0000000000000  -0.3496503496503  -0.6868686868687| SPL1
 0  0  0  0  0  0  0  5 11  0 |  8, 8 vs  9 |  -2.0419580419580  -1.6153846153846 |  -1.6153846153846  -1.9055944055944  -2.0419580419580| SPL1
 0  0  0  0  0  0  0  5 11  0 |  9, 9 vs  8 |   2.4923076923077   2.4923076923077 |   1.5384615384615   2.0251748251748   2.4923076923077| SPL3
 0  0  0  0  0  0  0  5 11  0 |  8, 8 vs  8 |   0.3333333333333   0.3333333333333 |   0.0256410256410   0.2692307692308   0.3333333333333| SPL3
 0  0  0  0  0  0  0  5 10  0 |  9, 9 vs  9 |  -0.7247474747475   0.0000000000000 |   0.0000000000000  -0.3712121212121  -0.7247474747475| SPL1
 0  0  0  0  0  0  0  5 10  0 |  8, 8 vs  9 |  -2.0454545454545  -1.5909090909091 |  -1.5909090909091  -1.8909090909091  -2.0454545454545| SPL1
 0  0  0  0  0  0  0  5 10  0 |  9, 9 vs  8 |   2.4040404040404   2.4040404040404 |   1.5151515151515   1.9717171717172   2.4040404040404| SPL3
 0  0  0  0  0  0  0  5 10  0 |  8, 8 vs  8 |   0.3636363636364   0.3636363636364 |   0.0303030303030   0.2878787878788   0.3636363636364| SPL3
 0  0  0  0  0  0  0  5  9  0 |  9, 9 vs  9 |  -0.7619047619048   0.0000000000000 |   0.0000000000000  -0.3939393939394  -0.7619047619048| SPL1
 0  0  0  0  0  0  0  5  9  0 |  8, 8 vs  9 |  -2.0484848484848  -1.5636363636364 |  -1.5636363636364  -1.8727272727273  -2.0484848484848| SPL1
 0  0  0  0  0  0  0  5  9  0 |  9, 9 vs  8 |   2.3090909090909   2.3090909090909 |   1.4909090909091   1.9151515151515   2.3090909090909| SPL3
